board_position,player_white,voc,move_time,elo,n_candidates,ply
6k1/1p3pp1/5np1/pB1p4/P2P2P1/3nrP1P/1P1N1K2/2R5,True,0.0,45.0,2075,5,55
6k1/1p3pp1/5np1/pB1p4/P2P2P1/3nKP1P/1P1N4/2R5,False,0.0,4.0,2086,5,56
6k1/1p3pp1/5np1/pB1p4/P2P2P1/4KP1P/1P1N4/2n5,True,0.0,40.0,2075,5,57
6k1/1p3pp1/5np1/pB1p4/P2P1KP1/5P1P/1P1N4/2n5,False,0.0,35.0,2086,5,58
6k1/1p3pp1/5np1/pB1p4/P2P1KP1/5P1P/nP1N4/8,True,0.0,4.0,2075,5,59
6k1/1p3pp1/5np1/pB1p2P1/P2P1K2/5P1P/nP1N4/8,False,0.0,5.0,2086,5,60
6k1/1p3pp1/6p1/pB1p2Pn/P2P1K2/5P1P/nP1N4/8,True,0.0,3.0,2075,3,61
6k1/1p3pp1/6p1/pB1pK1Pn/P2P4/5P1P/nP1N4/8,False,0.0,3.0,2086,5,62
6k1/1p3pp1/6p1/pB1pK1Pn/Pn1P4/5P1P/1P1N4/8,True,0.0,20.0,2075,5,63
6k1/1p3pp1/6p1/pB1pK1Pn/Pn1P4/1N3P1P/1P6/8,False,0.0,9.0,2086,5,64
6k1/1p4p1/5pp1/pB1pK1Pn/Pn1P4/1N3P1P/1P6/8,True,0.0,10.0,2075,3,65
6k1/1p4p1/5Pp1/pB1pK2n/Pn1P4/1N3P1P/1P6/8,False,0.0,0.0,2086,5,66
6k1/1p6/5pp1/pB1pK2n/Pn1P4/1N3P1P/1P6/8,True,0.0,3.0,2075,2,67
6k1/1p6/3K1pp1/pB1p3n/Pn1P4/1N3P1P/1P6/8,False,0.0,11.0,2086,5,68
6k1/1p6/3K1pp1/pB1p4/Pn1P1n2/1N3P1P/1P6/8,True,0.0,9.0,2075,5,69
6k1/1p6/3K1pp1/NB1p4/Pn1P1n2/5P1P/1P6/8,False,0.0,4.0,2086,5,70
6k1/1p6/3K1pp1/NB1p4/Pn1P4/5P1n/1P6/8,True,0.0,3.0,2075,5,71
6k1/1N6/3K1pp1/1B1p4/Pn1P4/5P1n/1P6/8,False,0.0,10.0,2086,5,72
6k1/1N6/3K1pp1/1B1p2n1/Pn1P4/5P2/1P6/8,True,0.0,2.0,2075,5,73
6k1/1N6/5pp1/1BKp2n1/Pn1P4/5P2/1P6/8,False,0.0,8.0,2086,5,74
6k1/1N6/5pp1/1BKp2n1/P2P4/5P2/nP6/8,True,0.0,10.0,2075,5,75
6k1/1N6/5pp1/1BKp2n1/P2P1P2/8/nP6/8,False,0.0,5.0,2086,5,76
6k1/1N6/5pp1/1BKp4/P2PnP2/8/nP6/8,True,0.0,4.0,2075,3,77
6k1/1N6/5pp1/1B1K4/P2PnP2/8/nP6/8,False,0.0,2.0,2086,5,78
6k1/1N6/6p1/1B1K1p2/P2PnP2/8/nP6/8,True,0.0,2.0,2075,5,79
6k1/1N6/6p1/PB1K1p2/3PnP2/8/nP6/8,False,0.0,2.0,2086,5,80
6k1/1N6/6p1/PB1K1p2/1n1PnP2/8/1P6/8,True,0.0,6.0,2075,3,81
6k1/1N6/6p1/PB3p2/1nKPnP2/8/1P6/8,False,0.0,5.0,2086,5,82
6k1/1N6/6p1/PB3p2/2KPnP2/8/1Pn5/8,True,0.0,4.0,2075,5,83
6k1/1N6/P5p1/1B3p2/2KPnP2/8/1Pn5/8,False,0.0,1.0,2086,5,84
6k1/1N6/P5p1/1B3p2/2KPnP2/4n3/1P6/8,True,0.0,18.0,2075,3,85
6k1/1N6/P5p1/1B3p2/3PnP2/1K2n3/1P6/8,False,0.0,3.0,2086,5,86
6k1/1N6/P5p1/1B1n1p2/3PnP2/1K6/1P6/8,True,0.0,12.0,2075,5,87
6k1/1N6/P5p1/1B1n1p2/2KPnP2/8/1P6/8,False,0.0,10.0,2086,5,88
6k1/1N6/Pn4p1/1B3p2/2KPnP2/8/1P6/8,True,0.0,11.0,2075,3,89
6k1/1N6/Pn4p1/1B3p2/1K1PnP2/8/1P6/8,False,0.0,7.0,2086,5,90
6k1/1N6/Pn3np1/1B3p2/1K1P1P2/8/1P6/8,True,0.0,7.0,2075,5,91
6k1/1N6/Pn3np1/KB3p2/3P1P2/8/1P6/8,False,0.0,1.0,2086,5,92
6k1/1N6/Pn4p1/KB1n1p2/3P1P2/8/1P6/8,True,0.0,3.0,2075,5,93
6k1/1N6/PnB3p1/K2n1p2/3P1P2/8/1P6/8,False,0.0,40.0,2086,5,94
6k1/1N6/PnB5/K2n1pp1/3P1P2/8/1P6/8,True,0.0,7.0,2075,5,95
6k1/1N6/P7/K2n1pp1/3P1P2/8/1P6/8,True,0.0,1.0,2075,5,97
6k1/PN6/8/K2n1pp1/3P1P2/8/1P6/8,False,0.0,2.0,2086,5,98
6k1/PNn5/8/K4pp1/3P1P2/8/1P6/8,True,0.0,5.0,2075,5,99
6k1/PNn5/8/K4pP1/3P4/8/1P6/8,False,0.0,1.0,2086,5,100
6k1/PNn5/8/K5P1/3P1p2/8/1P6/8,True,0.0,7.0,2075,5,101
6k1/P1n5/8/K1N3P1/3P1p2/8/1P6/8,False,0.0,4.0,2086,5,102
6k1/P1n5/8/K1N3P1/3P4/5p2/1P6/8,True,0.0,4.0,2075,5,103
6k1/P1n5/8/K5P1/3PN3/5p2/1P6/8,False,0.0,5.0,2086,5,104
8/P1n3k1/8/K5P1/3PN3/5p2/1P6/8,True,0.0,2.0,2075,5,105
8/P1n3k1/1K6/6P1/3PN3/5p2/1P6/8,False,0.0,9.0,2086,5,106
8/P5k1/1K6/3n2P1/3PN3/5p2/1P6/8,True,0.0,4.0,2075,5,107
8/PK4k1/8/3n2P1/3PN3/5p2/1P6/8,False,0.0,6.0,2086,5,108
8/PK4k1/8/3n2P1/3PN3/8/1P3p2/8,True,0.0,2.0,2075,5,109
8/PK4k1/8/3n2P1/3P4/8/1P3N2/8,False,0.0,5.0,2086,5,110
8/PK4k1/1n6/6P1/3P4/8/1P3N2/8,True,0.0,1.0,2075,5,111
8/P5k1/1K6/6P1/3P4/8/1P3N2/8,False,0.0,1.0,2086,5,112
8/P7/1K4k1/6P1/3P4/8/1P3N2/8,True,0.0,1.0,2075,5,113
Q7/8/1K4k1/6P1/3P4/8/1P3N2/8,False,0.0,0.0,2086,5,114
Q7/8/1K6/6k1/3P4/8/1P3N2/8,True,0.0,2.0,2075,5,115
Q7/8/1K6/3P2k1/8/8/1P3N2/8,False,0.0,0.0,2086,5,116
Q7/8/1K6/3P4/5k2/8/1P3N2/8,True,0.0,2.0,2075,5,117
Q7/8/1K1P4/8/5k2/8/1P3N2/8,False,0.0,0.0,2086,5,118
Q7/8/1K1P4/4k3/8/8/1P3N2/8,True,0.0,1.0,2075,5,119
Q7/3P4/1K6/4k3/8/8/1P3N2/8,False,0.0,0.0,2086,5,120
Q7/3P4/1K2k3/8/8/8/1P3N2/8,True,0.0,1.0,2075,5,121
Q2Q4/8/1K2k3/8/8/8/1P3N2/8,False,0.0,0.0,2086,5,122
Q2Q4/8/1K6/4k3/8/8/1P3N2/8,True,0.0,1.0,2075,5,123
2QQ4/8/1K6/4k3/8/8/1P3N2/8,False,0.0,0.0,2086,5,124
2QQ4/8/1K6/8/5k2/8/1P3N2/8,True,0.0,1.0,2075,5,125
3Q4/8/1K2Q3/8/5k2/8/1P3N2/8,False,0.0,0.0,2086,5,126
3Q4/8/1K2Q3/8/8/5k2/1P3N2/8,True,0.0,2.0,2075,5,127
5Q2/8/1K2Q3/8/8/5k2/1P3N2/8,False,0.0,1.0,2086,5,128
5Q2/8/1K2Q3/8/8/8/1P3Nk1/8,True,0.0,2.0,2075,5,129
5Q2/8/1K2Q3/8/8/3N4/1P4k1/8,False,0.0,1.0,2086,5,130
5Q2/8/1K2Q3/8/8/3N4/1P6/6k1,True,0.0,0.0,2075,5,131
5Q2/8/1K4Q1/8/8/3N4/1P6/6k1,False,0.0,1.0,2086,5,132
5Q2/8/1K4Q1/8/8/3N4/1P6/7k,True,0.0,0.0,2075,5,133
rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR,False,0.0,2.0,2062,5,10
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR,True,0.0069999999999999,1.0,2405,5,11
rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR,False,0.202,1.0,2062,5,12
r1bq1rk1/pppnppbp/3p1np1/8/2PPP3/2N1B3/PP2BPPP/R2QK1NR,True,0.094,34.0,2405,5,13
r1bq1rk1/pppnppbp/3p1np1/8/2PPP1P1/2N1B3/PP2BP1P/R2QK1NR,False,0.0,29.0,2062,5,14
r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP1P1/2N1B3/PP2BP1P/R2QK1NR,True,0.0,1.0,2405,5,15
r1bq1rk1/pppn1pbp/3p1np1/4p1P1/2PPP3/2N1B3/PP2BP1P/R2QK1NR,False,0.0,3.0,2062,5,16
r1bq1rk1/pppn1pbp/3p1np1/6P1/2PpP3/2N1B3/PP2BP1P/R2QK1NR,True,0.0,2.0,2405,5,17
r1bq1rk1/pppn1pbp/3p1Pp1/8/2PpP3/2N1B3/PP2BP1P/R2QK1NR,False,0.0,5.0,2062,5,18
r1bq1rk1/pppn1pbp/3p1Pp1/8/2P1P3/2N1p3/PP2BP1P/R2QK1NR,True,0.0,1.0,2405,5,19
r1bq1rk1/pppn1pPp/3p2p1/8/2P1P3/2N1p3/PP2BP1P/R2QK1NR,False,0.0,3.0,2062,5,20
r1bq1rk1/pppn1pPp/3p2p1/8/2P1P3/2N5/PP2Bp1P/R2QK1NR,True,0.0,0.0,2405,3,21
r1bq1rk1/pppn1pPp/3p2p1/8/2P1P3/2N5/PP2BK1P/R2Q2NR,False,0.0,2.0,2062,5,22
r1bq1r2/pppn1pkp/3p2p1/8/2P1P3/2N5/PP2BK1P/R2Q2NR,True,0.001,4.0,2405,5,23
r1bq1r2/pppn1pkp/3p2p1/8/2P1P3/2N2N2/PP2BK1P/R2Q3R,False,0.0,3.0,2062,5,24
r1b2r2/pppn1pkp/3p1qp1/8/2P1P3/2N2N2/PP2BK1P/R2Q3R,True,0.0,8.0,2405,5,25
r1b2r2/pppn1pkp/3p1qp1/3N4/2P1P3/5N2/PP2BK1P/R2Q3R,False,0.0,4.0,2062,5,26
r1b2r2/pppn1pkp/3p2p1/3N4/2P1P3/5N2/Pq2BK1P/R2Q3R,True,0.0,11.0,2405,5,27
r1b2r2/pppn1pkp/3p2p1/3N4/2P1P3/5N2/Pq2BK1P/1R1Q3R,False,0.0,4.0,2062,5,28
r1b2r2/pppn1pkp/3p2p1/3N4/2P1P3/5N2/q3BK1P/1R1Q3R,True,0.0,2.0,2405,5,29
r1b2r2/ppNn1pkp/3p2p1/8/2P1P3/5N2/q3BK1P/1R1Q3R,False,0.0,1.0,2062,5,30
1rb2r2/ppNn1pkp/3p2p1/8/2P1P3/5N2/q3BK1P/1R1Q3R,True,0.0,2.0,2405,5,31
1rb2r2/ppNn1pkp/3Q2p1/8/2P1P3/5N2/q3BK1P/1R5R,False,0.0,6.0,2062,5,32
1rb2r2/ppN2pkp/3Q1np1/8/2P1P3/5N2/q3BK1P/1R5R,True,0.0,64.0,2405,5,33
1rb2r2/ppN2pkp/5np1/8/2PQP3/5N2/q3BK1P/1R5R,False,0.0,9.0,2062,5,34
1r3r2/ppN2pkp/5np1/8/2PQP1b1/5N2/q3BK1P/1R5R,True,0.0,12.0,2405,5,35
1r3r2/ppN2pkp/5np1/4P3/2PQ2b1/5N2/q3BK1P/1R5R,False,0.0,32.0,2062,5,36
1r3r2/ppN2pkp/5np1/4P3/2PQ4/5b2/q3BK1P/1R5R,True,0.0,4.0,2405,5,37
1r3rk1/ppN2p1p/5Pp1/8/2PQ4/5b2/q3BK1P/1R5R,True,0.0,11.0,2405,5,39
1r3rk1/ppN2p1p/5Pp1/8/2PQ4/5K2/q3B2P/1R5R,False,0.0,2.0,2062,5,40
3r1rk1/ppN2p1p/5Pp1/8/2PQ4/5K2/q3B2P/1R5R,True,0.0,2.0,2405,5,41
3r1rk1/pp3p1p/5Pp1/3N4/2PQ4/5K2/q3B2P/1R5R,False,0.0,5.0,2062,5,42
5rk1/pp3p1p/3r1Pp1/3N4/2PQ4/5K2/q3B2P/1R5R,True,0.0,4.0,2405,5,43
5rk1/pp3p1p/3r1Pp1/3N4/2P4Q/5K2/q3B2P/1R5R,False,0.0,10.0,2062,5,44
5rk1/pp3p1p/3r1Pp1/3N4/2P4Q/q4K2/4B2P/1R5R,True,0.0,8.0,2405,5,45
5rk1/pp3p1p/3r1Pp1/3N4/2P4Q/q7/4B1KP/1R5R,False,0.0,8.0,2062,5,46
4r1k1/pp3p1p/3r1Pp1/3N4/2P4Q/q7/4B1KP/1R5R,True,0.0,21.0,2405,5,47
4r1k1/pp3p1p/3r1Pp1/3N4/2P4Q/q7/4B1KP/1R2R3,False,0.0,40.0,2062,5,48
6k1/pp3p1p/3rrPp1/3N4/2P4Q/q7/4B1KP/1R2R3,True,0.0,8.0,2405,5,49
6k1/pp3p1p/3rrPpQ/3N4/2P5/q7/4B1KP/1R2R3,False,0.0,2.0,2062,5,50
6k1/pp3p1p/3r1rpQ/3N4/2P5/q7/4B1KP/1R2R3,True,0.0,2.0,2405,5,51
7k/pp2Np1p/3r1rpQ/8/2P5/q7/4B1KP/1R2R3,True,0.0,0.0,2405,5,53
r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R,False,0.0,7.0,2188,5,10
r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/3P1N2/PPP2PPP/RNBQK2R,True,0.0,2.0,2174,5,11
r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/2PP1N2/PP3PPP/RNBQK2R,False,0.0539999999999999,3.0,2188,5,12
r1bqkb1r/2p2ppp/p1np1n2/1p2p3/B3P3/2PP1N2/PP3PPP/RNBQK2R,True,0.0,2.0,2174,5,13
r1bqkb1r/2p2ppp/p1np1n2/1p2p3/4P3/2PP1N2/PPB2PPP/RNBQK2R,False,0.163,5.0,2188,5,14
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/2PP1N2/PPB2PPP/RNBQK2R,True,0.1039999999999999,0.0,2174,5,15
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/2PP1N2/PPB2PPP/RNBQ1RK1,False,0.12,4.0,2188,5,16
r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/2PP1N2/PPB2PPP/RNBQ1RK1,True,0.041,3.0,2174,5,17
r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/2PP1N2/PPBN1PPP/R1BQ1RK1,False,0.1369999999999999,3.0,2188,5,18
r2q1rk1/2p1bppp/p1np1n2/1p2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQ1RK1,True,0.1069999999999999,4.0,2174,5,19
r2q1rk1/2p1bppp/p1np1n2/1p2p3/4P1b1/2PP1N1P/PPBN1PP1/R1BQ1RK1,False,0.0,2.0,2188,5,20
r2q1rk1/2p1bppp/p1np1n2/1p2p2b/4P3/2PP1N1P/PPBN1PP1/R1BQ1RK1,True,0.008,0.0,2174,5,21
r2q1rk1/2p1bppp/p1np1n2/1p2p2b/4P3/2PP1N1P/PPBN1PP1/R1BQR1K1,False,0.1160000000000001,10.0,2188,5,22
rn1q1rk1/2p1bppp/p2p1n2/1p2p2b/4P3/2PP1N1P/PPBN1PP1/R1BQR1K1,True,0.0,3.0,2174,5,23
rn1q1rk1/2p1bppp/p2p1n2/1p2p2b/4P3/2PP1N1P/PPB2PP1/R1BQRNK1,False,0.042,3.0,2188,5,24
rn1q1rk1/4bppp/p2p1n2/1pp1p2b/4P3/2PP1N1P/PPB2PP1/R1BQRNK1,True,0.243,2.0,2174,5,25
rn1q1rk1/4bppp/p2p1n2/1pp1p2b/4P3/2PP1NNP/PPB2PP1/R1BQR1K1,False,0.939,2.0,2188,5,26
rn1q1rk1/4bppp/p2p1nb1/1pp1p3/4P3/2PP1NNP/PPB2PP1/R1BQR1K1,True,0.133,1.0,2174,5,27
rn1q1rk1/4bppp/p2p1nb1/1pp1p3/4P2N/2PP2NP/PPB2PP1/R1BQR1K1,False,0.132,7.0,2188,5,28
r2q1rk1/4bppp/p1np1nb1/1pp1p3/4P2N/2PP2NP/PPB2PP1/R1BQR1K1,True,0.445,3.0,2174,5,29
r2q1rk1/4bppp/p1np1nb1/1pp1pN2/4P3/2PP2NP/PPB2PP1/R1BQR1K1,False,0.0929999999999999,5.0,2188,5,30
r2q1rk1/4bppp/p1n2nb1/1ppppN2/4P3/2PP2NP/PPB2PP1/R1BQR1K1,True,0.1069999999999999,3.0,2174,5,31
r2q1rk1/4bppp/p1n2nb1/1ppppN2/4P3/2PP1QNP/PPB2PP1/R1B1R1K1,False,0.81,3.0,2188,5,32
r2q1rk1/4bppp/p1n2nb1/1pp1pN2/3pP3/2PP1QNP/PPB2PP1/R1B1R1K1,True,0.1379999999999999,2.0,2174,5,33
r2q1rk1/4bppp/p1n2nb1/1pp1pNB1/3pP3/2PP1QNP/PPB2PP1/R3R1K1,False,0.324,28.0,2188,5,34
r2q1rk1/4bppp/p1n2n2/1pp1pbB1/3pP3/2PP1QNP/PPB2PP1/R3R1K1,True,0.078,4.0,2174,5,35
r2q1rk1/4bppp/p1n2n2/1pp1pNB1/3pP3/2PP1Q1P/PPB2PP1/R3R1K1,False,0.988,0.0,2188,5,36
r2q1rk1/3nbppp/p1n5/1pp1pNB1/3pP3/2PP1Q1P/PPB2PP1/R3R1K1,True,0.0,56.0,2174,5,37
r2q1rk1/3nbppp/p1n5/1pp1pN2/3pP3/2PP1Q1P/PPBB1PP1/R3R1K1,False,0.0779999999999999,39.0,2188,5,38
r2q1rk1/3nbp1p/p1n3p1/1pp1pN2/3pP3/2PP1Q1P/PPBB1PP1/R3R1K1,True,0.0,15.0,2174,5,39
r2q1r2/3nbpkp/p1n3pN/1pp1p3/3pP3/2PP1Q1P/PPBB1PP1/R3R1K1,True,0.741,1.0,2174,5,41
r2q1r2/3nbpkp/p1n3pN/1pp1p3/3pP3/1BPP1Q1P/PP1B1PP1/R3R1K1,False,0.035,44.0,2188,5,42
r3qr2/3nbpkp/p1n3pN/1pp1p3/3pP3/1BPP1Q1P/PP1B1PP1/R3R1K1,True,0.0,52.0,2174,5,43
r3qr2/3nbpkp/p1n3pN/1pp1p3/3pP3/1BPP2QP/PP1B1PP1/R3R1K1,False,0.0,45.0,2188,5,44
r3qr1k/3nbp1p/p1n3pN/1pp1p3/3pP3/1BPP2QP/PP1B1PP1/R3R1K1,True,0.939,12.0,2174,5,45
r3qr1k/3nbp1p/p1n3pN/1ppBp3/3pP3/2PP2QP/PP1B1PP1/R3R1K1,False,0.0,4.0,2188,5,46
2r1qr1k/3nbp1p/p1n3pN/1ppBp3/3pP3/2PP2QP/PP1B1PP1/R3R1K1,True,0.972,3.0,2174,5,47
2r1qr1k/3nbp1p/p1n3p1/1ppBp3/3pP1N1/2PP2QP/PP1B1PP1/R3R1K1,False,0.0,11.0,2188,5,48
2r1qr1k/3nb2p/p1n2pp1/1ppBp3/3pP1N1/2PP2QP/PP1B1PP1/R3R1K1,True,0.0,5.0,2174,5,49
2r1qr1k/3nb2p/p1n2ppB/1ppBp3/3pP1N1/2PP2QP/PP3PP1/R3R1K1,False,0.0,37.0,2188,5,50
2r1qr1k/3nb2p/p1n3pB/1ppBpp2/3pP1N1/2PP2QP/PP3PP1/R3R1K1,True,0.0,58.0,2174,5,51
2r1qB1k/3nb2p/p1n3p1/1ppBpp2/3pP1N1/2PP2QP/PP3PP1/R3R1K1,False,0.0,14.0,2188,5,52
2r1qB1k/3nb2p/p1n3p1/1ppBp3/3pPpN1/2PP2QP/PP3PP1/R3R1K1,True,0.0,25.0,2174,5,53
2r1qB1k/3nb2p/p1n3p1/1ppBp3/3pPpN1/2PP1Q1P/PP3PP1/R3R1K1,False,0.0,9.0,2188,5,54
2r1qb1k/3n3p/p1n3p1/1ppBp3/3pPpN1/2PP1Q1P/PP3PP1/R3R1K1,True,0.0,24.0,2174,5,55
2r1qb1k/3n3p/p1n3p1/1ppBp3/3pPpN1/2PP1QPP/PP3P2/R3R1K1,False,0.0,6.0,2188,5,56
2r1qb1k/3n3p/p1n5/1ppBp1p1/3pPpN1/2PP1QPP/PP3P2/R3R1K1,True,0.0,20.0,2174,5,57
2r1qb1k/3n3p/p1n5/1ppBp1p1/3pPpN1/2PP1QPP/PP3PK1/R3R3,False,0.0,3.0,2188,5,58
2r1qb1k/3nn2p/p7/1ppBp1p1/3pPpN1/2PP1QPP/PP3PK1/R3R3,True,0.0,13.0,2174,5,59
2r1qb1k/1B1nn2p/p7/1pp1p1p1/3pPpN1/2PP1QPP/PP3PK1/R3R3,False,0.0,2.0,2188,5,60
1r2qb1k/1B1nn2p/p7/1pp1p1p1/3pPpN1/2PP1QPP/PP3PK1/R3R3,True,0.0,15.0,2174,5,61
1r2qb1k/3nn2p/p7/1ppBp1p1/3pPpN1/2PP1QPP/PP3PK1/R3R3,False,0.002,13.0,2188,5,62
1r2qb1k/3nn3/p7/1ppBp1pp/3pPpN1/2PP1QPP/PP3PK1/R3R3,True,0.0,4.0,2174,5,63
1r2qb1k/3nn3/p7/1ppBp1pp/3pPp2/2PP1QPP/PP3PKN/R3R3,False,0.0,3.0,2188,5,64
1r2qb1k/4n3/p4n2/1ppBp1pp/3pPp2/2PP1QPP/PP3PKN/R3R3,True,0.03,4.0,2174,5,65
1r2qb1k/4n3/p3Bn2/1pp1p1pp/3pPp2/2PP1QPP/PP3PKN/R3R3,False,0.0,8.0,2188,5,66
4qb1k/4n3/pr2Bn2/1pp1p1pp/3pPp2/2PP1QPP/PP3PKN/R3R3,True,0.0,3.0,2174,5,67
4qb1k/4n3/pr3n2/1pp1pBpp/3pPp2/2PP1QPP/PP3PKN/R3R3,False,0.0,23.0,2188,5,68
4q2k/4n3/pr3n1b/1pp1pBpp/3pPp2/2PP1QPP/PP3PKN/R3R3,True,0.0,3.0,2174,5,69
4q2k/4n3/pr3n1b/1pp1pBpp/3PPp2/3P1QPP/PP3PKN/R3R3,False,0.0,5.0,2188,5,70
4q2k/4n3/pr3n1b/1p2pBpp/3pPp2/3P1QPP/PP3PKN/R3R3,True,0.0,39.0,2174,5,71
4q2k/4n3/pr3n1b/1p2pBpp/3pPpP1/3P1Q1P/PP3PKN/R3R3,False,0.0,2.0,2188,5,72
4q2k/4n3/pr3n1b/1p2pBp1/3pPpPp/3P1Q1P/PP3PKN/R3R3,True,0.0,2.0,2174,5,73
4q2k/4n3/pr3n1b/1p2pBp1/3pPpPp/3P1Q1P/PP3PKN/2R1R3,False,0.0,13.0,2188,5,74
4qb1k/4n3/pr3n2/1p2pBp1/3pPpPp/3P1Q1P/PP3PKN/2R1R3,True,0.0,5.0,2174,5,75
4qb1k/4n3/pr3n2/1p2pBp1/3pPpPp/3P1Q1P/PP2RPKN/2R5,False,0.0,30.0,2188,5,76
4qb1k/8/pr3n2/1p2pnp1/3pPpPp/3P1Q1P/PP2RPKN/2R5,True,0.0,3.0,2174,5,77
4qb1k/8/pr3n2/1p2pPp1/3pPp1p/3P1Q1P/PP2RPKN/2R5,False,0.0,9.0,2188,5,78
4q2k/8/pr1b1n2/1p2pPp1/3pPp1p/3P1Q1P/PP2RPKN/2R5,True,0.0,3.0,2174,5,79
4q2k/8/pr1b1n2/1p2pPp1/3pPp1p/3P1Q1P/PPR2PKN/2R5,False,0.0,3.0,2188,5,80
1r2q2k/8/p2b1n2/1p2pPp1/3pPp1p/3P1Q1P/PPR2PKN/2R5,True,0.0,8.0,2174,5,81
1r2q2k/8/p1Rb1n2/1p2pPp1/3pPp1p/3P1Q1P/PP3PKN/2R5,False,0.0,4.0,2188,5,82
1r5k/4q3/p1Rb1n2/1p2pPp1/3pPp1p/3P1Q1P/PP3PKN/2R5,True,0.0,2.0,2174,5,83
1r5k/4q3/p1Rb1n2/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,False,0.0,45.0,2188,5,84
1r4nk/4q3/p1Rb4/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,True,0.0,7.0,2174,5,85
1r4nk/4q3/R2b4/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,False,0.0,46.0,2188,5,86
3r2nk/4q3/R2b4/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,True,0.0,13.0,2174,5,87
3r2nk/4q3/2Rb4/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,False,0.0,6.0,2188,5,88
3r2nk/q7/2Rb4/1p2pPp1/3pPpNp/3P1Q1P/PP3PK1/2R5,True,0.0,3.0,2174,5,89
3r2nk/q7/2Rb4/1p2pPp1/3pPpNp/P2P1Q1P/1P3PK1/2R5,False,0.0,6.0,2188,5,90
3r2nk/1q6/2Rb4/1p2pPp1/3pPpNp/P2P1Q1P/1P3PK1/2R5,True,0.0,18.0,2174,5,91
3r2nk/1q6/2Rb4/1p2pPp1/3pPpNp/P2P3P/1P3PK1/2RQ4,False,0.0,3.0,2188,5,92
3r3k/1q2n3/2Rb4/1p2pPp1/3pPpNp/P2P3P/1P3PK1/2RQ4,True,0.0,51.0,2174,5,93
3r3k/1q2n3/3b4/1p2pPp1/3pPpNp/P2P3P/1PR2PK1/2RQ4,False,0.0,7.0,2188,5,94
3r3k/1q6/3b4/1p2pnp1/3pPpNp/P2P3P/1PR2PK1/2RQ4,True,0.0,15.0,2174,5,95
3r3k/1q6/3b4/1p2pnp1/3pPpNp/P2P3P/1PRQ1PK1/2R5,False,0.0,3.0,2188,5,96
3r3k/1q2n3/3b4/1p2p1p1/3pPpNp/P2P3P/1PRQ1PK1/2R5,True,0.0,3.0,2174,5,97
3r3k/1q2n3/3b4/1p2p1p1/3pPpNp/P2P1P1P/1PRQ2K1/2R5,False,0.0,5.0,2188,5,98
3r3k/1q2n3/3b4/4p1p1/1p1pPpNp/P2P1P1P/1PRQ2K1/2R5,True,0.0,6.0,2174,5,99
3r3k/1q2n3/3b4/4p1p1/Pp1pPpNp/3P1P1P/1PRQ2K1/2R5,False,0.0,4.0,2188,5,100
3r3k/4n3/q2b4/4p1p1/Pp1pPpNp/3P1P1P/1PRQ2K1/2R5,True,0.0,2.0,2174,5,101
3r3k/4n3/q2b4/4p1p1/Pp1pPpNp/1P1P1P1P/2RQ2K1/2R5,False,0.0,1.0,2188,5,102
3r3k/4n3/1q1b4/4p1p1/Pp1pPpNp/1P1P1P1P/2RQ2K1/2R5,True,0.0,2.0,2174,5,103
3r3k/4n3/1q1b4/4p1p1/PpRpPpNp/1P1P1P1P/3Q2K1/2R5,False,0.0,1.0,2188,5,104
3r3k/1q2n3/3b4/4p1p1/PpRpPpNp/1P1P1P1P/3Q2K1/2R5,True,0.0,6.0,2174,5,105
3r3k/1q2n3/3b1N2/4p1p1/PpRpPp1p/1P1P1P1P/3Q2K1/2R5,False,0.0,2.0,2188,5,106
3r4/1q2n1k1/3b1N2/4p1p1/PpRpPp1p/1P1P1P1P/3Q2K1/2R5,True,0.0,3.0,2174,5,107
3r4/1q2n3/3b3k/4p1pN/PpRpPp1p/1P1P1P1P/3Q2K1/2R5,True,0.0,1.0,2174,5,109
3r4/1q2n3/3b1N1k/4p1p1/PpRpPp1p/1P1P1P1P/3Q2K1/2R5,False,0.0,1.0,2188,5,110
3r4/1q2n3/3b1Nk1/4p1p1/PpRpPp1p/1P1P1P1P/3Q2K1/2R5,True,0.0,2.0,2174,5,111
